code,ticker,name,name_jp,market,sector33,sector17,yf_sector,yf_industry,currency,price,book_value_per_share,pbr,market_cap,trailing_pe,forward_pe,roe,trailing_eps,total_revenue,operating_margins,profit_margins,total_cash,total_debt,dividend_yield,fetched_at,score,net_income_years,net_income_4y_mean,net_income_4y_cv,net_income_4y_min,net_income_all_positive_4y,revenue_4y_mean,revenue_3y_cagr,roe_3y_mean,roe_3y_min,fcf_5y_mean,fcf_yield_5y,net_buyback_4y,shares_change_4y
4689,4689.T,LY Corporation,ＬＩＮＥヤフー,プライム（内国株式）,情報・通信業,情報通信・サービスその他,Consumer Cyclical,Internet Retail,JPY,413.3,432.767,0.9550173,2832120676352,14.271409,19.295052,0.08517,28.96,1984076054528.0,0.13934,0.10539,1168780034048.0,1962109960192.0,1.75,2026-04-30,-0.584,4,130712000000.0,0.2961640764098889,77316000000.0,True,1742984750000.0,0.06950193892297674,0.05090106019571499,0.038008645028521006,164802000000.0,0.058190317021476035,235250000000.0,-0.049074464595678324
4526,4526.T,"Riken Vitamin Co., Ltd.",理研ビタミン,プライム（内国株式）,食料品,食品,Consumer Defensive,Packaged Foods,JPY,2784.0,2790.644,0.99761915,81258864640,8.812078,9.816643,0.11729,315.93,95232999424.0,0.06435,0.09979,17675999232.0,8183000064.0,4.0,2026-04-30,-0.594,4,11534750000.0,0.5119841130720544,6414000000.0,True,88761750000.0,0.0645359329378421,0.11064331112739412,0.09304957131044088,4880250000.0,0.060058062854076326,7493000000.0,-0.08933718651022282
7607,7607.T,"Shinwa Co., Ltd.",進和,プライム（内国株式）,卸売業,商社・卸売,Industrials,Specialty Industrial Machinery,JPY,3025.0,3456.99,0.8750387,40579039232,10.9407215,11.559036,0.0828,276.49,88718000128.0,0.07309,0.04177,25049999360.0,0.0,4.09,2026-04-30,-0.604,4,3352923750.0,0.11836846921642256,2729798000.0,True,77792231250.0,0.06626567842060616,0.08035884129868985,0.0677543240013254,4796200500.0,0.11819403787701782,2735000.0,0.0028087340134277383
5302,5302.T,"Nippon Carbon Co., Ltd.",日本カーボン,プライム（内国株式）,ガラス・土石製品,建設・資材,Basic Materials,Specialty Chemicals,JPY,4785.0,4919.377,0.97268414,52754141184,10.953417,10.581601,0.08659001,436.85,37734998016.0,0.14255,0.128,15180000256.0,10330999808.0,4.18,2026-04-30,-0.604,4,4038000000.0,0.14340813080372056,3194000000.0,True,37339250000.0,0.01771104143794866,0.08547132264475178,0.08038081346644722,1334750000.0,0.025301331232832604,,0.0012119341832084185
6272,6272.T,"Rheon Automatic Machinery Co., Ltd.",レオン自動機,プライム（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,1516.0,1529.241,0.9913415,40940670976,11.009441,9.519623,0.102060005,137.7,40860217344.0,0.10402001,0.0991,9969963008.0,2203249920.0,3.53,2026-04-30,-0.612,4,2947395000.0,0.32165701567598776,1486773000.0,True,34693038250.0,0.1383340327287459,0.10172540231668635,0.0916230377005002,2874415000.0,0.07020927921980133,2670000.0,0.003973162610950487
6637,6637.T,"Terasaki Electric Co.,Ltd.",寺崎電気産業,スタンダード（内国株式）,電気機器,電機・精密,Industrials,Electrical Equipment & Parts,JPY,4025.0,4313.445,0.9331289,49365315584,10.92266,16.388435,0.08767,368.5,59927998464.0,0.1016,0.07549,13237999616.0,2607000064.0,1.06,2026-04-30,-0.616,4,3021839500.0,0.42303013411025364,1275780000.0,True,47645079500.0,0.1421592656431916,0.08078456614348416,0.059816510045624445,1002934750.0,0.020316587428543968,190000.0,-8.979967764166652e-06
7354,7354.T,Direct Marketing MiX Inc.,ダイレクトマーケティングミックス,スタンダード（内国株式）,サービス業,情報通信・サービスその他,Communication Services,Advertising Agencies,JPY,300.0,320.496,0.9360491,13656058880,10.445683,2.7522936,0.09386,28.72,22694000640.0,0.08177,0.05922,5522999808.0,6364000256.0,3.14,2026-04-30,-0.621,4,1572969500.0,0.8509196539658275,310010000.0,True,26292863500.0,-0.1317610404433145,0.059230170534841704,0.021625967037578405,2826158750.0,0.2069527361323152,2000388000.0,0.014182434391653675
4633,4633.T,Sakata INX Corporation,サカタインクス,プライム（内国株式）,化学,素材・化学,Basic Materials,Specialty Chemicals,JPY,2340.0,2425.419,0.96478176,114033139712,9.946019,8.634686,0.10709,235.27,257668005888.0,0.050640002,0.045050003,20594999296.0,33597999104.0,4.27,2026-04-30,-0.654,4,8159000000.0,0.3130124206864715,4555000000.0,True,236782750000.0,0.06132952877918907,0.0887720326458624,0.0806842927156111,4549000000.0,0.03989191222384011,10397000000.0,-0.017997746099148504
1888,1888.T,"Wakachiku Construction Co., Ltd.",若築建設,プライム（内国株式）,建設業,建設・資材,Industrials,Engineering & Construction,JPY,3620.0,3925.371,0.9222058,46060490752,10.486979,,0.08552,345.19,101077999616.0,0.08497,0.041100003,16474000384.0,20938000384.0,3.49,2026-04-30,-0.66,4,4740000000.0,0.13831137386683653,3690000000.0,True,88636500000.0,-0.010205024947627206,0.11127363949934603,0.07830155648215933,2967500000.0,0.06442614812720265,343000000.0,-0.0035294464539991077
9008,9008.T,Keio Corporation,京王電鉄,プライム（内国株式）,陸運業,運輸・物流,Industrials,Conglomerates,JPY,737.3,751.234,0.9814518,426810867712,11.115633,2.6953025,0.08625,66.33,478204985344.0,0.12845999,0.0773,40982999040.0,462069989376.0,2.9,2026-04-30,-0.672,4,22699750000.0,0.6360829576569801,5585000000.0,True,377153750000.0,0.14734470480921447,0.0741441646691031,0.03779762676789075,-13029500000.0,-0.03052757318445776,15334000000.0,-0.03141197918430516
4025,4025.T,"Taki Chemical Co., Ltd.",多木化学,プライム（内国株式）,化学,素材・化学,Basic Materials,Chemicals,JPY,4590.0,5143.053,0.89246595,38273830912,11.795847,,0.080970004,389.12,41976999936.0,0.07034,0.07807,7365000192.0,1264999936.0,1.74,2026-04-30,-0.674,4,2247000000.0,0.30623372782284386,1356000000.0,True,37897750000.0,0.054039530684814485,0.06217026573726462,0.04123648638374869,2429250000.0,0.06347026002140686,1347000000.0,-0.037069404424124874
5715,5715.T,"Furukawa Co.,Ltd.",古河機械金属,プライム（内国株式）,非鉄金属,鉄鋼・非鉄,Basic Materials,Other Industrial Metals & Mining,JPY,4140.0,4146.246,0.99849355,134268395520,9.8733635,32.16783,0.109239995,419.31,204991004672.0,0.06504,0.07135,20348999680.0,60145999872.0,2.32,2026-04-30,-0.674,4,11851000000.0,0.4708051629253356,6211000000.0,True,200689500000.0,0.0035351722920069495,0.11437927099751871,0.062048571913805334,523000000.0,0.0038951832110192776,6283000000.0,-0.08847039843431093
8011,8011.T,Sanyo Shokai Ltd.,三陽商会,プライム（内国株式）,繊維製品,素材・化学,Consumer Cyclical,Apparel Manufacturing,JPY,3860.0,4011.154,0.9623166,39022120960,9.840914,,0.1026,392.24,58447998976.0,0.055710003,0.07037,23992000512.0,8575000064.0,2.44,2026-04-30,-0.678,4,2402500000.0,0.5019164891447198,661000000.0,True,54698500000.0,0.1613437644685567,0.07756885312514004,0.06141088297735919,1277750000.0,0.03274424784110966,3488000000.0,-0.12074898800438472
9413,9413.T,TV TOKYO Holdings Corporation,テレビ東京ホールディングス,プライム（内国株式）,情報・通信業,情報通信・サービスその他,Communication Services,Broadcasting,JPY,3955.0,4058.969,0.9743854,105305718784,11.372786,14.192413,0.092089996,347.76,165741002752.0,0.09847,0.05805,46776999936.0,5615000064.0,2.48,2026-04-30,-0.685,4,6379500000.0,0.054948429590452874,6024000000.0,True,150864250000.0,0.017187858290933722,0.06792161429587389,0.060106785671594214,6234750000.0,0.059206186254599676,4222000000.0,-0.03840941240813078
6902,6902.T,DENSO Corporation,デンソー,プライム（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,1874.0,1964.915,0.9537308,5044708048896,11.493406,9.718908,0.08941,163.05,7539974995968.0,0.08641,0.05885,1189125947392.0,811282006016.0,4.01,2026-04-30,-0.696,4,327601500000.0,0.17276781787469978,263901000000.0,True,6555835500000.0,0.09096709879926368,0.07178853472742568,0.06311414727771043,260160250000.0,0.05157092293119605,667577000000.0,-0.0773329222963437
4205,4205.T,Zeon Corporation,日本ゼオン,プライム（内国株式）,化学,素材・化学,Basic Materials,Specialty Chemicals,JPY,1826.0,1891.247,0.9655006,349396893696,10.001643,15.243342,0.09689,182.57,414926012416.0,0.06999,0.08289,36451000320.0,8960000000.0,3.93,2026-04-30,-0.7,4,25320500000.0,0.35173851974901865,10569000000.0,True,388317500000.0,0.051585096601816094,0.06468775456182196,0.03226456392926157,-651500000.0,-0.001864641648951954,26432000000.0,-0.07905306125101152
6294,6294.T,Okada Aiyon Corporation,オカダアイヨン,プライム（内国株式）,機械,機械,Industrials,Farm & Heavy Construction Machinery,JPY,2201.0,2241.989,0.9817176,17725693952,11.1397915,6.8813505,0.09132,197.58,26631000064.0,0.10182,0.059970003,6268000256.0,15061999616.0,3.36,2026-04-30,-0.701,4,1491761250.0,0.16862836064751927,1190581000.0,True,24390248250.0,0.09391770643653796,0.10710140289776711,0.08871091550636091,-627254000.0,-0.035386710483581746,261000.0,0.0038386118976636574
6282,6282.T,Oiles Corporation,オイレス工業,プライム（内国株式）,機械,機械,Industrials,Tools & Accessories,JPY,2596.0,2666.18,0.9736777,75606720512,13.143639,,0.0806,197.51,67712999424.0,0.10401,0.09178001,25337999360.0,1580000000.0,3.28,2026-04-30,-0.782,4,5060250000.0,0.17486654962466497,4132000000.0,True,64776000000.0,0.041426976634396206,0.07385937677492121,0.06123749536865506,4463500000.0,0.05903575726831811,5378000000.0,-0.06858539052857948
9025,9025.T,"Konoike Transport Co.,Ltd.",鴻池運輸,プライム（内国株式）,陸運業,運輸・物流,Industrials,Integrated Freight & Logistics,JPY,2832.0,2884.503,0.9817983,150378119168,12.069553,11.124205,0.088240005,234.64,356848992256.0,0.07324,0.03569,56801001472.0,57237000192.0,3.85,2026-04-30,-0.818,4,10422000000.0,0.23719819517776625,7988000000.0,True,318307250000.0,0.0460829643410936,0.08699994629730821,0.0714907030220561,10956500000.0,0.0728596690836356,,0.00295920445910669
7282,7282.T,"Toyoda Gosei Co., Ltd.",豊田合成,プライム（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,4627.0,4650.719,0.99489987,542528995328,9.374367,13.150865,0.088999994,493.58,1103462006784.0,0.06643,0.04346,183857004544.0,126824996864.0,2.26,2026-04-30,-0.863,4,31785250000.0,0.42434385001029123,16004000000.0,True,978256250000.0,0.0847740588623831,0.07024218053476143,0.03648812095524825,24766000000.0,0.04564917306406282,8162000000.0,-0.01738734374741846
7438,7438.T,Kondotec Inc.,コンドーテック,プライム（内国株式）,卸売業,商社・卸売,Industrials,Specialty Industrial Machinery,JPY,1450.0,1470.679,0.9859392,37139865600,11.575922,13.809524,0.08569,125.26,81684996096.0,0.060549997,0.040370002,13669999616.0,5650999808.0,3.55,2026-04-30,-0.892,4,2808750000.0,0.16450319913275646,2284000000.0,True,74408500000.0,0.061801862018941556,0.09067927800809798,0.07866907822913102,2134750000.0,0.05747866788187839,902000000.0,-0.004147180263764816
